Home,Win,Minutes,FieldGoals,FieldGoalsAttempts,FieldGoals%,3P,3PA,3P%,FreeThrows,FreeThrowAttempts,FreeThrows%,ORebounds,DRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,Fouls,Points,GameScore
0,1,31.00,10,17,0.588,0,0,,2,4,0.5,5,5,10,6,1,4,2,3,22,23.1
0,1,33.00,9,14,0.643,0,0,,0,0,,3,7,10,5,0,2,3,4,18,16.3
1,1,45.00,16,21,0.762,0,0,,4,12,0.333,2,3,5,4,1,3,4,2,36,27.9
1,1,27.00,7,14,0.5,0,0,,11,17,0.647,0,4,4,0,0,0,1,5,25,13.8
0,0,37.00,9,19,0.474,0,0,,2,4,0.5,4,7,11,1,1,1,4,5,20,10.8
0,0,44.00,9,20,0.45,0,0,,2,6,0.333,9,2,11,1,3,1,2,4,20,15.7
0,1,45.00,9,21,0.429,0,0,,5,8,0.625,0,14,14,1,0,5,1,2,23,17.3
0,1,39.00,12,23,0.522,0,0,,2,4,0.5,3,7,10,4,1,3,7,6,26,14.6
1,1,30.00,4,13,0.308,0,0,,2,4,0.5,2,3,5,4,0,1,2,5,10,3.5
0,1,33.00,12,18,0.667,0,0,,4,10,0.4,3,11,14,8,0,2,2,3,28,27
0,1,45.00,21,40,0.525,0,0,,7,13,0.538,8,9,17,2,1,3,3,4,49,35.2
1,0,42.00,11,24,0.458,0,0,,1,6,0.167,1,9,10,3,1,1,4,2,23,11
0,1,27.00,8,12,0.667,0,0,,8,11,0.727,3,5,8,4,2,2,3,2,24,23.6
1,1,38.00,11,21,0.524,0,0,,10,13,0.769,2,6,8,4,0,0,0,3,32,25.3
1,0,33.00,10,16,0.625,0,0,,1,2,0.5,2,7,9,4,1,1,5,3,21,15.2
1,1,44.00,15,18,0.833,0,0,,9,13,0.692,4,9,13,3,0,1,2,1,39,36.7
1,0,32.00,16,28,0.571,0,0,,1,5,0.2,7,4,11,3,1,2,2,5,33,24.8
0,0,40.00,14,23,0.609,0,0,,9,17,0.529,5,11,16,3,1,1,2,3,37,30.7
1,1,38.00,10,22,0.455,0,0,,6,10,0.6,6,12,18,1,1,2,3,4,26,19.3
1,1,33.00,7,16,0.438,0,0,,8,14,0.571,5,9,14,3,0,1,3,4,22,15.6
0,1,32.00,10,16,0.625,0,0,,3,5,0.6,3,7,10,4,0,2,3,3,23,19.2
0,1,36.00,9,18,0.5,0,0,,3,8,0.375,0,8,8,3,1,2,7,5,21,7.9
1,1,35.00,8,10,0.8,0,0,,7,11,0.636,4,10,14,3,0,2,5,5,23,19.9
1,1,41.00,14,20,0.7,0,0,,7,13,0.538,6,13,19,3,0,3,3,5,35,31.5
0,1,41.00,12,23,0.522,0,0,,2,5,0.4,3,10,13,1,2,5,2,5,26,20.8
0,0,42.00,10,18,0.556,0,0,,2,5,0.4,3,7,10,1,0,2,4,4,22,12.9
0,0,36.00,11,18,0.611,0,0,,3,7,0.429,5,5,10,2,2,0,3,3,25,19.4
1,1,39.00,9,20,0.45,0,0,,1,4,0.25,6,12,18,4,2,4,3,5,19,17.8
0,1,42.00,15,24,0.625,0,0,,4,8,0.5,6,9,15,2,1,2,5,6,34,24.9
0,0,37.00,11,15,0.733,0,0,,8,11,0.727,4,6,10,1,0,4,6,2,30,24
1,1,29.00,6,11,0.545,0,0,,6,10,0.6,2,1,3,3,3,2,3,6,18,13.9
0,1,40.00,7,12,0.583,0,0,,2,5,0.4,1,12,13,1,1,0,4,3,16,10
0,1,45.00,12,19,0.632,0,0,,2,8,0.25,1,11,12,7,0,3,2,3,26,22.9
1,0,41.00,11,22,0.5,0,0,,4,10,0.4,8,7,15,2,1,4,4,4,26,19.9
1,1,38.00,13,19,0.684,0,0,,3,10,0.3,7,14,21,1,0,2,4,1,29,24.9
1,0,37.00,10,16,0.625,0,0,,3,11,0.273,4,7,11,0,0,2,4,5,23,12.9
0,1,38.00,9,15,0.6,0,1,0,5,12,0.417,4,16,20,1,1,2,1,4,23,21.4
0,0,38.00,10,15,0.667,0,0,,2,7,0.286,4,6,10,5,0,4,0,3,22,23.2
0,1,42.00,11,19,0.579,0,1,0,5,12,0.417,2,9,11,3,0,0,7,2,27,13.7
1,1,40.00,10,19,0.526,0,0,,4,7,0.571,4,12,16,8,0,4,7,4,24,19.7
1,1,45.00,13,25,0.52,0,0,,6,10,0.6,5,9,14,7,1,3,3,2,32,28.5
0,0,33.00,8,18,0.444,0,0,,5,9,0.556,3,5,8,2,0,3,4,4,21,11.5
1,1,41.00,9,18,0.5,0,0,,7,10,0.7,5,13,18,2,5,7,2,4,25,29.9
1,1,35.00,10,14,0.714,0,0,,2,4,0.5,3,7,10,5,1,1,4,1,22,20.4
0,1,42.00,10,24,0.417,0,0,,7,13,0.538,4,9,13,4,0,4,2,4,27,19.3
1,1,42.00,13,22,0.591,0,0,,7,13,0.538,2,8,10,2,0,6,1,4,33,27.2
1,1,46.00,14,29,0.483,0,0,,6,9,0.667,2,8,10,7,1,6,3,3,34,27.8
0,0,44.00,12,20,0.6,0,0,,3,6,0.5,5,8,13,3,1,2,4,5,27,21
0,1,43.00,15,25,0.6,0,0,,11,16,0.688,1,12,13,2,2,3,4,4,41,31.7
0,0,41.00,8,20,0.4,0,0,,5,12,0.417,6,11,17,1,0,3,2,4,21,14.1
0,1,40.00,11,24,0.458,0,1,0,4,9,0.444,3,13,16,5,1,1,2,4,26,19.2
1,1,39.00,10,19,0.526,0,0,,5,13,0.385,5,6,11,4,2,2,2,3,25,20.8
1,1,28.00,10,17,0.588,0,0,,8,12,0.667,3,5,8,4,1,2,1,4,28,24.7
0,1,42.00,11,25,0.44,0,0,,3,8,0.375,6,10,16,2,0,4,1,5,25,18.3
0,1,40.00,13,21,0.619,0,0,,5,9,0.556,2,10,12,2,0,4,2,3,31,25.3
0,0,40.00,15,23,0.652,0,0,,4,14,0.286,0,12,12,1,0,3,0,5,34,24.3
1,1,42.00,10,19,0.526,0,0,,3,7,0.429,3,13,16,3,0,4,3,2,23,19.2
1,1,41.00,15,26,0.577,0,0,,4,11,0.364,4,10,14,4,0,4,5,4,34,23.8
1,1,37.00,9,18,0.5,0,0,,6,16,0.375,5,7,12,4,2,5,3,4,24,20.3
1,0,40.00,12,22,0.545,0,0,,9,17,0.529,4,9,13,7,2,5,3,5,33,30.1
1,0,49.00,9,12,0.75,0,0,,0,2,0,6,13,19,3,2,5,3,5,18,23.1
1,1,33.00,6,15,0.4,0,0,,2,6,0.333,2,11,13,7,1,1,2,2,14,12.8
1,1,38.00,15,25,0.6,0,0,,3,6,0.5,5,6,11,3,1,6,4,3,33,27.7
0,1,39.00,9,19,0.474,0,0,,4,8,0.5,4,7,11,3,1,2,1,2,22,18.3
0,1,37.00,13,23,0.565,0,0,,5,10,0.5,4,6,10,3,0,2,1,3,31,24
0,1,40.00,9,18,0.5,0,0,,3,13,0.231,8,11,19,2,0,3,4,5,21,14.4
1,1,31.00,11,17,0.647,0,0,,2,6,0.333,1,6,7,3,2,4,1,2,24,22.5
0,1,8.00,6,7,0.857,0,0,,0,2,0,1,3,4,0,1,0,0,0,12,11.3
1,1,24.00,12,22,0.545,0,0,,0,3,0,5,6,11,2,0,3,2,2,24,18.2
1,1,41.00,14,29,0.483,0,0,,11,18,0.611,5,8,13,2,1,2,1,2,39,29.4
1,1,33.00,15,31,0.484,0,1,0,12,14,0.857,6,6,12,3,1,1,3,2,42,31.5
0,1,31.00,5,8,0.625,0,0,,8,12,0.667,0,6,6,5,3,0,2,3,18,17.9
0,0,35.00,11,21,0.524,0,0,,2,5,0.4,3,4,7,4,1,1,4,5,24,14.3
1,1,27.00,7,12,0.583,0,0,,3,9,0.333,3,5,8,4,0,3,2,6,17,13.1
1,1,29.00,10,17,0.588,0,0,,7,12,0.583,4,15,19,3,0,2,2,3,27,24.7
0,1,37.00,17,23,0.739,0,0,,3,9,0.333,2,10,12,2,0,3,2,3,37,30
0,1,43.00,13,26,0.5,0,0,,8,15,0.533,5,10,15,1,1,4,7,4,34,20.6
0,1,50.00,8,18,0.444,0,0,,8,13,0.615,5,8,13,8,2,3,3,3,24,24
1,1,29.00,5,8,0.625,0,0,,4,8,0.5,2,3,5,2,1,2,2,1,14,12.5
0,1,36.00,7,10,0.7,0,0,,3,8,0.375,4,5,9,0,1,4,3,3,17,14.7
1,1,34.00,11,16,0.688,0,0,,4,5,0.8,2,10,12,4,1,2,5,4,26,21.8
1,1,24.00,10,14,0.714,0,0,,2,7,0.286,3,6,9,2,0,2,0,2,22,20.1
1,0,31.00,12,19,0.632,0,0,,2,7,0.286,8,8,16,5,0,0,3,5,26,22
0,1,36.00,9,20,0.45,0,0,,7,12,0.583,3,11,14,5,1,3,2,5,25,20.6
1,1,35.00,13,19,0.684,0,0,,12,21,0.571,1,8,9,0,2,3,2,2,38,30.7
0,1,31.00,14,20,0.7,0,0,,4,11,0.364,2,5,7,2,1,0,3,5,32,21.1
1,0,40.00,12,19,0.632,0,0,,8,16,0.5,2,11,13,2,1,3,2,3,32,26.3
1,1,32.00,14,20,0.7,0,0,,6,11,0.545,8,2,10,2,0,1,1,2,34,30.1
1,1,33.00,8,16,0.5,0,0,,8,16,0.5,4,10,14,3,1,4,4,4,24,18.9
1,1,42.00,14,25,0.56,0,0,,7,14,0.5,8,7,15,3,1,7,4,5,35,30
0,1,34.00,10,16,0.625,0,0,,6,12,0.5,3,8,11,3,0,0,3,2,26,19.2
0,0,35.00,12,19,0.632,0,0,,6,13,0.462,3,9,12,2,0,5,3,3,30,24.2
1,0,35.00,12,21,0.571,0,0,,3,8,0.375,8,11,19,5,2,6,3,3,27,29.5
1,1,39.00,9,18,0.5,0,0,,8,15,0.533,5,12,17,2,0,2,2,5,26,20.1
1,1,35.00,8,14,0.571,0,0,,8,13,0.615,4,5,9,3,0,2,1,1,24,21.8
1,1,39.00,10,17,0.588,0,0,,1,9,0.111,2,8,10,2,0,2,3,3,21,12.3
0,0,35.00,12,26,0.462,0,0,,7,13,0.538,6,6,12,1,2,2,3,5,31,20.3
1,1,33.00,12,22,0.545,0,0,,9,17,0.529,1,9,10,1,0,5,2,2,33,24
1,0,41.00,19,29,0.655,0,0,,6,12,0.5,5,7,12,2,3,3,5,5,44,34
1,0,37.00,7,14,0.5,0,0,,4,7,0.571,5,8,13,1,0,1,5,3,18,10.9
0,0,37.00,12,22,0.545,0,0,,6,11,0.545,2,8,10,1,1,2,3,0,30,21.3
1,1,28.00,9,13,0.692,0,0,,1,4,0.25,3,8,11,1,0,3,2,3,19,16.4
0,0,34.00,8,16,0.5,0,0,,4,7,0.571,3,7,10,2,0,2,1,4,20,15.2
